Nome,Estrela,Pais,Time,Idade,Posicao,Titular,Top Mundial,Lado,Caracteristica 1,Caracteristica 2,Extra
Usman Adeshina,False,141,Kwara United,18,2,False,False,Esquerdo,7,5,aid=0 hash=7 sid=0 tid=0
Victor Obinna,False,141,Kwara United,16,3,True,False,Direito,4,11,aid=0 hash=7 sid=0 tid=0
Steven Okolo,False,141,Kwara United,18,3,True,False,Esquerdo,9,11,aid=0 hash=9 sid=0 tid=0
Joshua Akanji,False,141,Kwara United,17,3,True,False,Esquerdo,7,9,aid=0 hash=10 sid=0 tid=0
Emmanuel,False,141,Kwara United,19,3,False,False,Esquerdo,4,11,aid=0 hash=10 sid=0 tid=0
Jonathan Jacob,False,141,Kwara United,16,4,True,False,Esquerdo,8,11,aid=0 hash=9 sid=0 tid=0
Ephraim Euba,False,141,Kwara United,19,4,True,False,Esquerdo,13,9,aid=0 hash=8 sid=0 tid=0
Sylvester Balogun,False,141,Kwara United,16,4,False,False,Direito,8,9,aid=0 hash=10 sid=0 tid=0
Graysen Henao,False,148,Lae City,17,0,False,False,Direito,0,1,aid=0 hash=7 sid=0 tid=0
Yesa Nema,False,148,Lae City,17,1,False,False,Esquerdo,6,7,aid=0 hash=1 sid=0 tid=0
Stanley Enuma,False,148,Lae City,17,1,False,False,Direito,10,6,aid=0 hash=10 sid=0 tid=0
Gilbert Toua,False,148,Lae City,16,2,False,False,Esquerdo,12,10,aid=0 hash=8 sid=0 tid=0
King Kaina,False,148,Lae City,18,2,False,False,Direito,7,5,aid=0 hash=1 sid=0 tid=0
Brady Tali,False,148,Lae City,18,3,False,False,Esquerdo,4,11,aid=0 hash=10 sid=0 tid=0
Ulaline Kui,False,148,Lae City,18,3,False,False,Direito,11,9,aid=0 hash=2 sid=0 tid=0
Bentley Kone,False,148,Lae City,16,3,False,False,Esquerdo,10,11,aid=0 hash=5 sid=0 tid=0
Jokuri-Hari Passingan,False,148,Lae City,17,3,False,False,Direito,13,7,aid=0 hash=3 sid=0 tid=0
Yesa Raga,False,148,Lae City,18,4,False,False,Esquerdo,9,11,aid=0 hash=2 sid=0 tid=0
Miok Vele,False,148,Lae City,17,4,False,False,Direito,13,9,aid=0 hash=2 sid=0 tid=0
Eliomar,False,29,Lagarto,18,0,True,False,Direito,0,2,aid=0 hash=9 sid=0 tid=0
Lorenzo Conrad,False,29,Lagarto,18,0,False,False,Esquerdo,3,1,aid=0 hash=7 sid=0 tid=0
Arnoldo,False,29,Lagarto,17,1,True,False,Esquerdo,6,10,aid=0 hash=10 sid=0 tid=0
Marinho Finkler,False,29,Lagarto,19,1,True,False,Direito,6,13,aid=0 hash=10 sid=0 tid=0
Carlão Sergipano,False,29,Lagarto,18,1,False,False,Direito,6,11,aid=0 hash=8 sid=0 tid=0
Thomaz de Melo,False,29,Lagarto,19,2,True,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Erlon Grossi,False,29,Lagarto,18,2,True,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Tiago Cordeiro,False,29,Lagarto,19,2,False,False,Esquerdo,7,5,aid=0 hash=8 sid=0 tid=0
Airton Jobim,False,29,Lagarto,18,3,True,False,Esquerdo,4,13,aid=0 hash=10 sid=0 tid=0
Carlos Roberto,False,29,Lagarto,17,3,True,False,Esquerdo,4,11,aid=0 hash=9 sid=0 tid=0
Nestor,False,29,Lagarto,17,3,True,False,Direito,7,9,aid=0 hash=7 sid=0 tid=0
Denilson Moreno,False,29,Lagarto,16,3,False,False,Esquerdo,4,13,aid=0 hash=8 sid=0 tid=0
Gustavo Winter,False,29,Lagarto,19,4,True,False,Direito,8,9,aid=0 hash=10 sid=0 tid=0
Luizão Forte,False,29,Lagarto,18,4,True,False,Direito,9,13,aid=0 hash=10 sid=0 tid=0
Jacinto Vasconcelos,False,29,Lagarto,16,4,False,False,Esquerdo,9,12,aid=0 hash=10 sid=0 tid=0
Mikko Salonen,False,70,FC Lahti,16,0,True,False,Direito,0,3,aid=0 hash=9 sid=0 tid=0
Erik Gustafsson,False,70,FC Lahti,18,0,False,False,Esquerdo,3,1,aid=0 hash=9 sid=0 tid=0
Tommi Lindroos,False,70,FC Lahti,19,1,True,False,Direito,10,11,aid=0 hash=7 sid=0 tid=0
Niilo Suomalainen,False,70,FC Lahti,16,1,True,False,Esquerdo,10,9,aid=0 hash=9 sid=0 tid=0
Janne,False,70,FC Lahti,17,1,False,False,Direito,10,11,aid=0 hash=8 sid=0 tid=0
Jari Kangas,False,70,FC Lahti,18,2,True,False,Esquerdo,7,12,aid=0 hash=7 sid=0 tid=0
Kaarlo Suominen,False,70,FC Lahti,19,2,True,False,Direito,7,5,aid=0 hash=9 sid=0 tid=0
Sulo Rantanen,False,70,FC Lahti,16,2,False,False,Direito,7,5,aid=0 hash=9 sid=0 tid=0
Toivo Korpela,False,70,FC Lahti,18,3,True,False,Direito,4,13,aid=0 hash=10 sid=0 tid=0
Emil Viljanen,False,70,FC Lahti,18,3,True,False,Direito,11,9,aid=0 hash=10 sid=0 tid=0
Mauno Ahonen,False,70,FC Lahti,16,3,True,False,Direito,9,11,aid=0 hash=10 sid=0 tid=0
Jouko,False,70,FC Lahti,19,3,False,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Juuso Makkonen,False,70,FC Lahti,18,4,True,False,Direito,9,11,aid=0 hash=9 sid=0 tid=0
Frans Lindberg,False,70,FC Lahti,18,4,True,False,Esquerdo,5,13,aid=0 hash=8 sid=0 tid=0
Teemu Pohjola,False,70,FC Lahti,18,4,False,False,Direito,5,13,aid=0 hash=7 sid=0 tid=0
Federico Magro,False,104,Lazio,18,0,True,False,Esquerdo,0,1,aid=0 hash=5 sid=0 tid=0
Leonardo Martinelli,False,104,Lazio,18,0,False,False,Direito,0,3,aid=0 hash=10 sid=0 tid=0
Alessandro Mila,False,104,Lazio,18,1,True,False,Direito,6,13,aid=0 hash=7 sid=0 tid=0
Filippo Bedini,False,104,Lazio,19,1,True,False,Esquerdo,6,13,aid=0 hash=6 sid=0 tid=0
Andrea Petta,False,104,Lazio,18,2,True,False,Esquerdo,7,9,aid=0 hash=3 sid=0 tid=0
Fabio Ruggeri ,False,104,Lazio,18,2,True,False,Direito,7,5,aid=0 hash=6 sid=0 tid=0
Filipe Bordon,False,29,Lazio,18,2,False,False,Esquerdo,7,10,aid=0 hash=4 sid=0 tid=0
Jacopo Sardo,False,104,Lazio,18,3,True,False,Esquerdo,4,9,aid=0 hash=3 sid=0 tid=0
Leonardo Di Tommaso,False,104,Lazio,18,3,True,False,Esquerdo,11,10,aid=0 hash=8 sid=0 tid=0
Marco Nazzaro,False,104,Lazio,18,3,True,False,Esquerdo,7,9,aid=0 hash=2 sid=0 tid=0
Damyan Yordanov,False,31,Lazio,18,3,True,False,Direito,13,11,aid=0 hash=6 sid=0 tid=0
Saná Fernandes,False,154,Lazio,17,4,True,False,Esquerdo,13,8,aid=0 hash=6 sid=0 tid=0
Mahamadou Balde ,False,65,Lazio,19,4,True,False,Direito,8,13,aid=0 hash=3 sid=0 tid=0
Nicolò Urbano,False,104,Lazio,16,4,True,False,Esquerdo,9,13,aid=0 hash=7 sid=0 tid=0
Federico Serra,False,104,Lazio,17,4,True,False,Esquerdo,9,5,aid=0 hash=9 sid=0 tid=0
Kevin,False,75,Legon Cities,17,0,True,False,Direito,3,1,aid=0 hash=9 sid=0 tid=0
Philip,False,75,Legon Cities,18,0,False,False,Direito,1,2,aid=0 hash=7 sid=0 tid=0
Kudjoe Brobbey,False,75,Legon Cities,19,1,True,False,Esquerdo,6,13,aid=0 hash=9 sid=0 tid=0
Otto,False,75,Legon Cities,17,1,True,False,Esquerdo,10,9,aid=0 hash=8 sid=0 tid=0
Owusu Nkansah,False,75,Legon Cities,18,1,False,False,Esquerdo,6,10,aid=0 hash=8 sid=0 tid=0
Aleksandr Boateng,False,75,Legon Cities,17,2,True,False,Direito,5,12,aid=0 hash=8 sid=0 tid=0
Andrew Addison,False,75,Legon Cities,18,2,True,False,Esquerdo,7,12,aid=0 hash=8 sid=0 tid=0
Karim Kushi,False,75,Legon Cities,17,2,False,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Sam,False,75,Legon Cities,16,3,True,False,Direito,7,5,aid=0 hash=7 sid=0 tid=0
Mahama Acquah,False,75,Legon Cities,18,3,True,False,Esquerdo,4,11,aid=0 hash=7 sid=0 tid=0
Yaw Hughes,False,75,Legon Cities,17,3,True,False,Esquerdo,10,11,aid=0 hash=9 sid=0 tid=0
John Arthur,False,75,Legon Cities,17,3,False,False,Direito,9,11,aid=0 hash=8 sid=0 tid=0
Timothy Seykere,False,75,Legon Cities,16,4,True,False,Direito,13,9,aid=0 hash=7 sid=0 tid=0
Zakaria Awoonor,False,75,Legon Cities,19,4,True,False,Esquerdo,9,5,aid=0 hash=10 sid=0 tid=0
Kwaku Takyi,False,75,Legon Cities,16,4,False,False,Esquerdo,5,13,aid=0 hash=10 sid=0 tid=0
Alexandre Leite,False,29,Lemense,17,0,True,False,Esquerdo,3,1,aid=0 hash=4 sid=0 tid=0
Marcos Antonio,False,29,Lemense,20,0,False,False,Direito,0,2,aid=0 hash=5 sid=0 tid=0
Thiago,False,29,Lemense,20,1,True,False,Direito,10,6,aid=0 hash=1 sid=0 tid=0
Juan Pablo,False,29,Lemense,20,1,True,False,Esquerdo,10,6,aid=0 hash=8 sid=0 tid=0
Adriano Nicola,False,29,Lemense,20,2,True,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
Marcos Magalhães,False,29,Lemense,19,2,True,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Hostil Mpasso,False,36,Lemense,20,2,False,False,Esquerdo,5,12,aid=0 hash=10 sid=0 tid=0
Djalma Junior,False,29,Lemense,19,2,False,False,Direito,5,12,aid=0 hash=9 sid=0 tid=0
Gustavo de Vitor,False,29,Lemense,16,3,True,False,Esquerdo,11,8,aid=0 hash=2 sid=0 tid=0
Pedro Tessari,False,29,Lemense,19,3,True,False,Esquerdo,7,9,aid=0 hash=4 sid=0 tid=0
Carlos Daniel,False,29,Lemense,17,3,True,False,Direito,10,13,aid=0 hash=2 sid=0 tid=0
Pedro Camargo,False,29,Lemense,18,3,True,False,Direito,11,5,aid=0 hash=1 sid=0 tid=0
Cleber Augusto,False,29,Lemense,20,4,True,False,Esquerdo,13,8,aid=0 hash=4 sid=0 tid=0
Josué,False,29,Lemense,18,4,True,False,Direito,8,11,aid=0 hash=5 sid=0 tid=0
Ryan,False,29,Lemense,17,4,True,False,Esquerdo,9,11,aid=0 hash=5 sid=0 tid=0
Vranješ Adis,False,27,Leotar,17,0,True,False,Esquerdo,2,0,aid=0 hash=9 sid=0 tid=0
Dodig Izet,False,27,Leotar,17,0,False,False,Direito,2,0,aid=0 hash=10 sid=0 tid=0
Bajramovic Jasmin,False,27,Leotar,18,1,True,False,Direito,10,6,aid=0 hash=10 sid=0 tid=0
Sisic Krešimir,False,27,Leotar,19,1,True,False,Direito,10,11,aid=0 hash=7 sid=0 tid=0
Dzeko,False,27,Leotar,18,1,False,False,Esquerdo,10,9,aid=0 hash=9 sid=0 tid=0
Duro Mahmud,False,27,Leotar,18,2,True,False,Direito,10,13,aid=0 hash=7 sid=0 tid=0
Damjanovic Mitar,False,27,Leotar,18,2,True,False,Direito,7,5,aid=0 hash=8 sid=0 tid=0
Juric Stjepan,False,27,Leotar,19,2,False,False,Direito,7,5,aid=0 hash=8 sid=0 tid=0
Vujasinović,False,27,Leotar,19,3,True,False,Esquerdo,7,11,aid=0 hash=8 sid=0 tid=0
Focht Enis,False,27,Leotar,19,3,True,False,Direito,10,13,aid=0 hash=9 sid=0 tid=0
Muratović,False,27,Leotar,18,3,True,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
Maksić Nemanja,False,27,Leotar,18,3,False,False,Esquerdo,10,13,aid=0 hash=8 sid=0 tid=0
Simic Mijo,False,27,Leotar,19,4,True,False,Esquerdo,9,5,aid=0 hash=9 sid=0 tid=0
Penko Mladen,False,27,Leotar,18,4,True,False,Direito,5,13,aid=0 hash=9 sid=0 tid=0
Saric Jusuf,False,27,Leotar,19,4,False,False,Esquerdo,9,11,aid=0 hash=7 sid=0 tid=0
Bertrand Tankeu,False,36,Les Astres,16,0,True,False,Esquerdo,1,2,aid=0 hash=9 sid=0 tid=0
Jean-Paul Feudjou,False,36,Les Astres,19,0,False,False,Direito,3,1,aid=0 hash=9 sid=0 tid=0
Bonaventure Perrier,False,36,Les Astres,18,1,True,False,Direito,10,11,aid=0 hash=9 sid=0 tid=0
Salomon Tayou,False,36,Les Astres,19,1,True,False,Direito,10,6,aid=0 hash=7 sid=0 tid=0
Blaise Godfroid,False,36,Les Astres,19,1,False,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Roger Kadji,False,36,Les Astres,19,2,True,False,Direito,10,13,aid=0 hash=7 sid=0 tid=0
Achille Forstner,False,36,Les Astres,17,2,True,False,Direito,7,12,aid=0 hash=8 sid=0 tid=0
Arnaud Zock,False,36,Les Astres,19,2,False,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
Eugène Godfroid,False,36,Les Astres,16,3,True,False,Direito,9,11,aid=0 hash=8 sid=0 tid=0
Narcisse Goda,False,36,Les Astres,17,3,True,False,Direito,4,9,aid=0 hash=7 sid=0 tid=0
Grégoire Curti,False,36,Les Astres,19,3,True,False,Direito,9,11,aid=0 hash=8 sid=0 tid=0
Patrice Hayatou,False,36,Les Astres,19,3,False,False,Esquerdo,10,13,aid=0 hash=10 sid=0 tid=0
Félix Yonn,False,36,Les Astres,18,4,True,False,Direito,9,11,aid=0 hash=10 sid=0 tid=0
Athanase Kalla,False,36,Les Astres,17,4,True,False,Direito,9,5,aid=0 hash=8 sid=0 tid=0
Narcisse,False,36,Les Astres,18,4,False,False,Esquerdo,9,5,aid=0 hash=7 sid=0 tid=0
Vicente García,False,51,Liberia,16,0,True,False,Esquerdo,0,3,aid=0 hash=8 sid=0 tid=0
Daniel Santana,False,51,Liberia,17,0,False,False,Esquerdo,3,1,aid=0 hash=7 sid=0 tid=0
Marco,False,51,Liberia,19,1,True,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Héctor Miranda,False,51,Liberia,18,1,True,False,Esquerdo,10,11,aid=0 hash=9 sid=0 tid=0
Abel Duarte,False,51,Liberia,17,1,False,False,Direito,6,11,aid=0 hash=9 sid=0 tid=0
Miguel Vega,False,51,Liberia,16,2,True,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Viktor,False,51,Liberia,17,2,True,False,Direito,7,12,aid=0 hash=10 sid=0 tid=0
Róger Sequeira,False,51,Liberia,18,2,False,False,Esquerdo,7,12,aid=0 hash=9 sid=0 tid=0
Guido Salas,False,51,Liberia,16,3,True,False,Direito,4,13,aid=0 hash=9 sid=0 tid=0
Erick González,False,51,Liberia,16,3,True,False,Direito,11,9,aid=0 hash=9 sid=0 tid=0
Juan Bautista,False,51,Liberia,17,3,True,False,Direito,4,11,aid=0 hash=9 sid=0 tid=0
Gerardo Gallegos,False,51,Liberia,16,3,False,False,Esquerdo,9,11,aid=0 hash=10 sid=0 tid=0
David López,False,51,Liberia,19,4,True,False,Esquerdo,8,9,aid=0 hash=7 sid=0 tid=0
Ricardo Medina,False,51,Liberia,16,4,True,False,Esquerdo,8,9,aid=0 hash=10 sid=0 tid=0
Ernesto,False,51,Liberia,19,4,False,False,Direito,8,11,aid=0 hash=7 sid=0 tid=0
Guillermo Aguilera,False,150,Libertad,20,2,False,False,Esquerdo,7,9,aid=0 hash=4 sid=0 tid=0
Michel Toñanez,False,150,Libertad,19,2,False,False,Direito,7,10,aid=0 hash=2 sid=0 tid=0
Cayo Sanabria,False,150,Libertad,20,3,False,False,Esquerdo,11,8,aid=0 hash=9 sid=0 tid=0
Junior Quinoñez,False,150,Libertad,20,3,False,False,Esquerdo,7,9,aid=0 hash=3 sid=0 tid=0
Juan Salinas,False,150,Libertad,20,4,False,False,Esquerdo,9,5,aid=0 hash=5 sid=0 tid=0
Jesús Amarilla,False,150,Libertad,20,4,False,False,Esquerdo,13,8,aid=0 hash=1 sid=0 tid=0
Stanley,False,75,Liberty Professionals,18,0,True,False,Esquerdo,3,1,aid=0 hash=7 sid=0 tid=0
Julius Manu,False,75,Liberty Professionals,18,0,False,False,Esquerdo,2,0,aid=0 hash=9 sid=0 tid=0
Jerry,False,75,Liberty Professionals,18,1,True,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Ablade Boateng,False,75,Liberty Professionals,19,1,True,False,Esquerdo,10,9,aid=0 hash=7 sid=0 tid=0
Aaron Agyepong,False,75,Liberty Professionals,17,1,False,False,Direito,6,13,aid=0 hash=9 sid=0 tid=0
Raphael,False,75,Liberty Professionals,19,2,True,False,Direito,5,12,aid=0 hash=7 sid=0 tid=0
Mahama Andrews,False,75,Liberty Professionals,18,2,True,False,Direito,7,10,aid=0 hash=10 sid=0 tid=0
Junior Acheampong,False,75,Liberty Professionals,19,2,False,False,Direito,7,12,aid=0 hash=7 sid=0 tid=0
Abass Kwakye,False,75,Liberty Professionals,17,3,True,False,Direito,4,11,aid=0 hash=10 sid=0 tid=0
Dominic Elliott,False,75,Liberty Professionals,19,3,True,False,Esquerdo,4,9,aid=0 hash=7 sid=0 tid=0
Isaac Amofah,False,75,Liberty Professionals,17,3,True,False,Esquerdo,4,11,aid=0 hash=7 sid=0 tid=0
Gideon Kennedy,False,75,Liberty Professionals,19,3,False,False,Direito,4,9,aid=0 hash=7 sid=0 tid=0
Hermann Andrews,False,75,Liberty Professionals,16,4,True,False,Esquerdo,9,13,aid=0 hash=9 sid=0 tid=0
Abdul Halm,False,75,Liberty Professionals,19,4,True,False,Direito,9,5,aid=0 hash=10 sid=0 tid=0
Emmanuel,False,75,Liberty Professionals,19,4,False,False,Direito,8,9,aid=0 hash=8 sid=0 tid=0
Bartolomé Smith,False,51,Limón Black Star,17,0,True,False,Esquerdo,0,3,aid=0 hash=8 sid=0 tid=0
Carlos Pacheco,False,51,Limón Black Star,16,0,False,False,Esquerdo,0,1,aid=0 hash=10 sid=0 tid=0
Adrián,False,51,Limón Black Star,17,1,True,False,Esquerdo,6,13,aid=0 hash=7 sid=0 tid=0
Guido Montoya,False,51,Limón Black Star,16,1,True,False,Esquerdo,6,13,aid=0 hash=9 sid=0 tid=0
Alfredo Zúñiga,False,51,Limón Black Star,17,1,False,False,Esquerdo,6,13,aid=0 hash=8 sid=0 tid=0
Juan Manuel,False,51,Limón Black Star,19,2,True,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Eugenio Pacheco,False,51,Limón Black Star,16,2,True,False,Direito,7,12,aid=0 hash=10 sid=0 tid=0
Alfonso López,False,51,Limón Black Star,16,2,False,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
José Antonio,False,51,Limón Black Star,19,3,True,False,Direito,11,13,aid=0 hash=10 sid=0 tid=0
Gregorio Segura,False,51,Limón Black Star,16,3,True,False,Direito,7,11,aid=0 hash=7 sid=0 tid=0
Fabian Arias,False,51,Limón Black Star,19,3,True,False,Esquerdo,7,13,aid=0 hash=10 sid=0 tid=0
Federico Acosta,False,51,Limón Black Star,19,3,False,False,Esquerdo,11,13,aid=0 hash=7 sid=0 tid=0
Kenneth Pérez,False,51,Limón Black Star,18,4,True,False,Esquerdo,9,11,aid=0 hash=7 sid=0 tid=0
Alfredo Fernández,False,51,Limón Black Star,19,4,True,False,Esquerdo,8,9,aid=0 hash=8 sid=0 tid=0
Saúl Pacheco,False,51,Limón Black Star,18,4,False,False,Direito,9,5,aid=0 hash=10 sid=0 tid=0
Louie Sibley,False,216,Lincoln Red Imps,18,0,True,False,Direito,3,1,aid=0 hash=5 sid=0 tid=0
Henry Wise,False,216,Lincoln Red Imps,16,0,True,False,Esquerdo,1,2,aid=0 hash=4 sid=0 tid=0
Tommy Doyle,False,216,Lincoln Red Imps,16,1,True,False,Direito,6,11,aid=0 hash=6 sid=0 tid=0
Stuart McKenzie,False,97,Lincoln Red Imps,18,1,True,False,Esquerdo,10,6,aid=0 hash=2 sid=0 tid=0
Cameron Matthews,False,97,Lincoln Red Imps,17,1,True,False,Direito,6,13,aid=0 hash=9 sid=0 tid=0
Thomas Davies,False,216,Lincoln Red Imps,16,2,True,False,Esquerdo,5,10,aid=0 hash=8 sid=0 tid=0
Jorge Herrero,False,65,Lincoln Red Imps,18,2,True,False,Direito,12,7,aid=0 hash=3 sid=0 tid=0
Ernesto Muñoz,False,65,Lincoln Red Imps,19,2,True,False,Esquerdo,7,5,aid=0 hash=7 sid=0 tid=0
Yoann Greco,False,216,Lincoln Red Imps,17,3,True,False,Direito,11,13,aid=0 hash=9 sid=0 tid=0
Julian Valarino,False,216,Lincoln Red Imps,20,3,True,False,Esquerdo,4,9,aid=0 hash=10 sid=0 tid=0
Aaron Asquez,False,216,Lincoln Red Imps,20,3,True,False,Direito,10,7,aid=0 hash=2 sid=0 tid=0
Stefan Borrell,False,216,Lincoln Red Imps,19,3,True,False,Esquerdo,7,11,aid=0 hash=2 sid=0 tid=0
Francisco Diaz,False,65,Lincoln Red Imps,16,4,True,False,Direito,9,8,aid=0 hash=7 sid=0 tid=0
Julian Del Rio,False,216,Lincoln Red Imps,18,4,True,False,Esquerdo,12,9,aid=0 hash=9 sid=0 tid=0
Juan José Fernandez,False,65,Lincoln Red Imps,17,4,True,False,Direito,9,13,aid=0 hash=2 sid=0 tid=0
Marcinho Neves,False,29,Linense,17,0,True,False,Esquerdo,1,2,aid=0 hash=7 sid=0 tid=0
Carlos Vianna,False,29,Linense,19,0,False,False,Direito,0,2,aid=0 hash=10 sid=0 tid=0
Harald da Conceição,False,29,Linense,17,1,True,False,Esquerdo,10,6,aid=0 hash=8 sid=0 tid=0
Nicolino Junqueira,False,29,Linense,19,1,True,False,Direito,6,13,aid=0 hash=9 sid=0 tid=0
Otávio Monteiro,False,29,Linense,18,1,False,False,Direito,6,10,aid=0 hash=7 sid=0 tid=0
Edson Busic,False,29,Linense,18,2,True,False,Esquerdo,7,10,aid=0 hash=10 sid=0 tid=0
Vanderlei,False,29,Linense,19,2,True,False,Esquerdo,7,5,aid=0 hash=8 sid=0 tid=0
Serginho Trindade,False,29,Linense,19,2,False,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
Narciso Peixoto,False,29,Linense,18,3,True,False,Direito,10,12,aid=0 hash=9 sid=0 tid=0
Thierry Rodrigues,False,29,Linense,16,3,True,False,Direito,4,11,aid=0 hash=7 sid=0 tid=0
Iranildo Rodrigo,False,29,Linense,18,3,True,False,Direito,7,5,aid=0 hash=9 sid=0 tid=0
Luís Carlos Djalma,False,29,Linense,18,3,False,False,Esquerdo,4,13,aid=0 hash=9 sid=0 tid=0
Arnold Thomas,False,29,Linense,16,4,True,False,Direito,9,13,aid=0 hash=10 sid=0 tid=0
Rui Bravo,False,29,Linense,19,4,True,False,Esquerdo,9,8,aid=0 hash=7 sid=0 tid=0
Beny Piccinini,False,29,Linense,17,4,False,False,Esquerdo,8,9,aid=0 hash=9 sid=0 tid=0
Marcelo Pitaluga,False,29,Liverpool,20,0,True,False,Esquerdo,0,2,aid=0 hash=1 sid=0 tid=0
Fabian Mrozek,False,152,Liverpool,19,0,False,False,Direito,1,2,aid=0 hash=9 sid=0 tid=0
Luke Chambers,False,97,Liverpool,19,1,True,False,Direito,10,9,aid=0 hash=2 sid=0 tid=0
Conor Bradley,False,101,Liverpool,20,1,True,False,Esquerdo,10,13,aid=0 hash=10 sid=0 tid=0
Isaac Mabaya,False,97,Liverpool,18,1,False,False,Esquerdo,10,6,aid=0 hash=2 sid=0 tid=0
Niall Osborne,False,97,Liverpool,18,1,False,False,Esquerdo,10,13,aid=0 hash=3 sid=0 tid=0
Jarell Quansah,False,97,Liverpool,20,2,True,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
Terence Miles,False,97,Liverpool,18,2,True,False,Direito,7,5,aid=0 hash=1 sid=0 tid=0
Lee Jonas,False,97,Liverpool,19,2,False,False,Esquerdo,7,5,aid=0 hash=6 sid=0 tid=0
Tom Hill,False,145,Liverpool,20,3,True,False,Esquerdo,11,13,aid=0 hash=3 sid=0 tid=0
Melkamu Frauendorf,False,3,Liverpool,19,3,True,False,Esquerdo,9,12,aid=0 hash=2 sid=0 tid=0
Jay Spearing,False,97,Liverpool,20,3,True,False,Esquerdo,7,10,aid=0 hash=5 sid=0 tid=0
Mateusz Musialowski,False,152,Liverpool,19,4,True,False,Esquerdo,13,8,aid=0 hash=10 sid=0 tid=0
Ben Doak,False,62,Liverpool,17,4,True,False,Direito,8,13,aid=0 hash=8 sid=0 tid=0
Oakley Cannonier,False,97,Liverpool,19,4,True,False,Esquerdo,9,11,aid=0 hash=8 sid=0 tid=0
Emmanuel Okonkwo,False,141,Lobi Stars,16,0,True,False,Esquerdo,0,3,aid=0 hash=7 sid=0 tid=0
Hassan,False,141,Lobi Stars,17,0,False,False,Esquerdo,0,3,aid=0 hash=9 sid=0 tid=0
Phillip Umoren,False,141,Lobi Stars,17,1,True,False,Esquerdo,6,10,aid=0 hash=7 sid=0 tid=0
Israel Martins,False,141,Lobi Stars,17,1,True,False,Direito,10,6,aid=0 hash=9 sid=0 tid=0
Wilfred Balat,False,141,Lobi Stars,19,1,False,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Kennedy Obinna,False,141,Lobi Stars,17,2,True,False,Direito,7,13,aid=0 hash=8 sid=0 tid=0
Eric Fashola,False,141,Lobi Stars,17,2,True,False,Esquerdo,7,13,aid=0 hash=8 sid=0 tid=0
Yusuf,False,141,Lobi Stars,19,2,False,False,Esquerdo,7,13,aid=0 hash=7 sid=0 tid=0
Jim Aluko,False,141,Lobi Stars,17,3,True,False,Direito,9,11,aid=0 hash=8 sid=0 tid=0
Bode Babatunde,False,141,Lobi Stars,16,3,True,False,Direito,7,13,aid=0 hash=10 sid=0 tid=0
Francis Nnamani,False,141,Lobi Stars,19,3,True,False,Esquerdo,4,11,aid=0 hash=7 sid=0 tid=0
Reuben Ameobi,False,141,Lobi Stars,17,3,False,False,Esquerdo,4,11,aid=0 hash=9 sid=0 tid=0
Alfred Nnamani,False,141,Lobi Stars,16,4,True,False,Esquerdo,13,8,aid=0 hash=9 sid=0 tid=0
Caleb Euba,False,141,Lobi Stars,18,4,True,False,Esquerdo,9,5,aid=0 hash=8 sid=0 tid=0
Eric Emeghara,False,141,Lobi Stars,18,4,False,False,Direito,8,9,aid=0 hash=10 sid=0 tid=0
Crispin Malama,False,200,Lumwana Radiants,19,0,True,False,Direito,0,1,aid=0 hash=7 sid=0 tid=0
Ronnie Dickinson,False,200,Lumwana Radiants,16,0,False,False,Esquerdo,0,1,aid=0 hash=8 sid=0 tid=0
Kenan Tembo,False,200,Lumwana Radiants,17,1,True,False,Direito,6,11,aid=0 hash=8 sid=0 tid=0
Eli Daka,False,200,Lumwana Radiants,16,1,True,False,Esquerdo,6,10,aid=0 hash=10 sid=0 tid=0
Harry Mushimba,False,200,Lumwana Radiants,17,1,False,False,Direito,10,9,aid=0 hash=10 sid=0 tid=0
Roy Mwape,False,200,Lumwana Radiants,17,2,True,False,Esquerdo,7,10,aid=0 hash=10 sid=0 tid=0
Dick Kamanga-Dyrbak,False,200,Lumwana Radiants,18,2,True,False,Esquerdo,7,13,aid=0 hash=8 sid=0 tid=0
Levy Malama,False,200,Lumwana Radiants,16,2,False,False,Direito,7,5,aid=0 hash=9 sid=0 tid=0
Maxwell Kampamba,False,200,Lumwana Radiants,16,3,True,False,Esquerdo,9,11,aid=0 hash=10 sid=0 tid=0
